date,time,Cloud Coverage (%),Temperature (Fahrenheit),Wind speed (mph),rain (inches),relative humidity (%),visibility (miles),cherry,bonus
2025-03-05,14:00:00,9,43.34,3.4,0.0,59,9.94,0,0
2025-03-05,15:00:00,3,43.34,3.15,0.0,56,9.94,0,0
2025-03-05,16:00:00,6,43.34,2.15,0.0,60,9.94,0,0
2025-03-05,17:00:00,0,41.9,1.61,0.0,62,9.94,0,0
2025-03-05,18:00:00,0,39.2,0.13,0.0,72,9.94,0,0
2025-03-05,19:00:00,0,36.86,0.89,0.0,79,9.94,0,0
2025-03-05,20:00:00,26,35.78,2.28,0.0,79,9.94,0,0
2025-03-05,21:00:00,29,33.98,1.43,0.0,84,9.94,0,0
2025-03-05,22:00:00,35,33.26,0.36,0.0,85,9.94,0,0
2025-03-05,23:00:00,37,32.72,1.79,0.0,83,9.94,0,0
2025-03-06,0:00:00,63,32.72,0.58,0.0,81,9.94,0,0
2025-03-06,1:00:00,55,31.46,0.51,0.0,84,9.94,0,0
2025-03-06,2:00:00,64,31.1,3.58,0.0,87,9.94,0,0
2025-03-06,3:00:00,51,29.48,2.68,0.0,89,9.94,0,0
2025-03-06,4:00:00,73,29.12,1.61,0.0,87,9.94,0,0
2025-03-06,5:00:00,60,28.76,0.92,0.0,88,9.94,0,0
2025-03-06,6:00:00,61,28.58,1.1,0.0,89,9.94,0,0
2025-03-06,7:00:00,37,29.12,3.58,0.0,91,9.94,0,0
2025-03-06,8:00:00,63,30.56,0.83,0.0,90,9.94,0,0
2025-03-06,9:00:00,76,33.26,0.78,0.0,85,9.94,0,0
2025-03-06,10:00:00,70,35.96,1.3,0.0,77,9.94,0,0
2025-03-06,11:00:00,50,38.84,2.57,0.0,72,9.94,0,0
2025-03-06,12:00:00,70,41.0,3.06,0.0,70,9.94,0,0
2025-03-06,13:00:00,100,41.9,1.01,0.0,68,9.94,0,0
2025-03-06,14:00:00,87,41.72,0.69,0.0,66,9.94,0,0
2025-03-06,15:00:00,44,42.26,1.7,0.0,62,9.94,0,0
2025-03-06,16:00:00,30,42.62,2.1,0.0,59,9.94,0,0
2025-03-06,17:00:00,91,41.72,2.35,0.0,64,9.94,0,0
2025-03-06,18:00:00,89,39.38,2.8,0.0,80,9.94,0,0
2025-03-06,19:00:00,50,38.12,1.9,0.0,82,9.94,0,0
2025-03-06,20:00:00,100,36.86,0.96,0.0,81,9.94,0,0
2025-03-06,21:00:00,98,35.96,1.68,0.0,82,9.94,0,0
2025-03-06,22:00:00,44,35.06,1.7,0.0,83,9.94,0,0
2025-03-06,23:00:00,39,34.34,0.72,0.0,83,9.94,0,0
2025-03-07,0:00:00,53,33.98,0.94,0.0,83,9.94,0,0
2025-03-07,1:00:00,32,33.62,0.81,0.0,85,9.94,0,0
2025-03-07,2:00:00,77,33.26,1.99,0.0,89,9.94,0,0
2025-03-07,3:00:00,71,32.9,0.81,0.0,89,9.94,0,0
2025-03-07,4:00:00,61,32.18,4.47,0.0,91,9.94,0,0
2025-03-07,5:00:00,60,30.74,4.47,0.0,91,9.94,0,0
2025-03-07,6:00:00,66,30.56,0.51,0.0,91,9.94,0,0
2025-03-07,7:00:00,56,30.38,1.45,0.0,91,9.94,0,0
2025-03-07,8:00:00,54,31.64,2.01,0.0,92,9.94,0,0
2025-03-07,9:00:00,23,35.96,2.44,0.0,85,9.94,0,0
2025-03-07,10:00:00,0,38.3,2.39,0.0,81,9.94,0,0
2025-03-07,11:00:00,7,41.36,0.6,0.0,72,9.94,0,0
2025-03-07,12:00:00,28,43.16,1.07,0.0,70,9.94,0,0
2025-03-07,13:00:00,56,44.06,0.78,0.0,63,9.94,0,0
2025-03-07,14:00:00,81,45.14,0.51,0.0,60,9.94,0,0
2025-03-07,15:00:00,31,45.5,1.77,0.0,60,9.94,0,0
2025-03-07,16:00:00,25,45.68,2.26,0.0,57,9.94,0,0
2025-03-07,17:00:00,13,44.96,2.26,0.0,60,9.94,0,0
2025-03-07,18:00:00,12,43.34,2.42,0.0,64,9.94,0,0
2025-03-07,19:00:00,52,40.82,1.12,0.0,64,9.94,0,0
2025-03-07,20:00:00,50,39.02,0.96,0.0,68,9.94,0,0
2025-03-07,21:00:00,50,38.12,5.37,0.0,76,9.94,0,0
2025-03-07,22:00:00,18,36.68,1.05,0.0,82,9.94,0,0
2025-03-07,23:00:00,61,36.32,6.26,0.0,84,9.94,0,0
2025-03-08,0:00:00,70,36.5,5.37,0.0,83,9.94,0,0
2025-03-08,1:00:00,54,36.68,6.26,0.0,85,9.94,0,0
2025-03-08,2:00:00,62,36.5,7.16,0.0,85,9.94,0,0
2025-03-08,3:00:00,48,36.5,0.81,0.0,86,9.94,0,0
2025-03-08,4:00:00,59,37.22,6.26,0.0,86,9.94,0,0
2025-03-08,5:00:00,67,36.5,6.26,0.0,86,9.94,0,0
2025-03-08,6:00:00,62,37.22,6.26,0.0,81,9.94,0,0
2025-03-08,7:00:00,65,37.4,1.07,0.0,83,9.94,0,0
2025-03-08,8:00:00,89,38.12,6.26,0.0,80,9.94,0,0
2025-03-08,9:00:00,82,41.54,6.26,0.0,73,9.94,0,0
2025-03-08,10:00:00,75,43.16,1.54,0.0,75,9.94,0,0
2025-03-08,11:00:00,76,47.66,1.74,0.0,64,9.94,0,0
2025-03-08,12:00:00,72,47.66,1.45,0.0,69,9.94,0,0
2025-03-08,13:00:00,73,49.28,1.36,0.0,62,9.94,0,0
2025-03-08,14:00:00,74,49.82,1.19,0.0,64,9.94,0,0
2025-03-08,15:00:00,67,51.8,0.87,0.0,56,9.94,0,0
2025-03-08,16:00:00,73,51.98,0.2,0.0,58,9.94,0,0
2025-03-08,17:00:00,66,51.62,1.28,0.0,66,9.94,0,0
2025-03-08,18:00:00,74,50.18,2.06,0.0,70,9.94,0,0
2025-03-08,19:00:00,55,47.84,2.62,0.0,68,9.94,0,0
2025-03-08,20:00:00,57,46.94,2.42,0.0,65,9.94,0,0
2025-03-08,21:00:00,64,45.86,0.34,0.0,66,9.94,0,0
2025-03-08,22:00:00,20,44.96,0.74,0.0,68,9.94,0,0
2025-03-08,23:00:00,8,43.52,8.95,0.0,75,9.94,0,0
2025-03-09,0:00:00,52,42.8,8.95,0.0,76,9.94,0,0
2025-03-09,1:00:00,65,42.44,8.05,0.0,76,9.94,0,0
2025-03-09,2:00:00,71,41.72,7.16,0.0,76,9.94,0,0
2025-03-09,3:00:00,76,41.9,0.13,0.0,76,9.94,0,0
2025-03-09,4:00:00,87,41.54,8.05,0.0,75,9.94,0,0
2025-03-09,5:00:00,83,40.82,2.21,0.0,79,9.94,0,0
2025-03-09,6:00:00,86,41.0,1.81,0.0,79,9.94,0,0
2025-03-09,7:00:00,87,41.36,1.23,0.0,79,9.94,0,0
2025-03-09,8:00:00,89,42.26,1.14,0.0,76,9.94,0,0
2025-03-09,9:00:00,88,44.06,1.05,0.02,78,9.94,0,0
2025-03-09,10:00:00,94,45.32,0.67,0.0,81,9.94,0,0
2025-03-09,11:00:00,92,48.2,4.25,0.08,75,9.94,0,0
2025-03-09,12:00:00,78,51.08,7.74,0.12,72,9.94,0,0
2025-03-09,13:00:00,76,49.82,9.1,0.0,77,9.94,0,0
2025-03-09,14:00:00,90,49.28,9.06,0.03,78,9.94,0,0
2025-03-09,15:00:00,83,47.48,12.46,0.06,74,6.21,0,0
2025-03-09,16:00:00,78,46.94,13.22,0.0,81,9.94,0,0
2025-03-09,17:00:00,83,48.02,7.09,0.0,74,6.21,0,0
2025-03-09,18:00:00,74,45.32,3.51,0.0,75,9.94,0,0
2025-03-09,19:00:00,76,44.78,0.87,0.0,81,9.94,0,0
2025-03-09,20:00:00,82,43.88,2.35,0.01,82,9.94,0,0
2025-03-09,21:00:00,80,43.7,1.81,0.01,80,9.94,0,0
2025-03-09,22:00:00,76,43.88,3.76,0.01,77,9.94,0,0
2025-03-09,23:00:00,88,44.42,6.2,0.02,74,9.94,0,0
2025-03-10,0:00:00,88,44.6,3.91,0.01,72,9.94,0,0
2025-03-10,1:00:00,85,45.5,2.91,0.0,71,9.94,0,0
2025-03-10,3:00:00,88,45.32,3.02,0.0,71,9.94,0,0
2025-03-10,4:00:00,91,44.96,3.49,0.0,74,9.94,0,0
2025-03-10,5:00:00,85,46.22,2.98,0.01,72,9.94,0,0
2025-03-10,6:00:00,80,45.86,1.92,0.06,72,6.21,0,0
2025-03-10,7:00:00,85,44.06,4.27,0.03,83,6.21,0,0
2025-03-10,8:00:00,87,43.52,7.96,0.0,89,9.94,0,0
2025-03-10,9:00:00,33,44.42,7.36,0.0,84,9.94,0,0
2025-03-10,10:00:00,80,45.86,7.83,0.04,81,9.94,0,0
2025-03-10,11:00:00,55,46.22,4.05,0.14,80,9.94,0,0
2025-03-10,12:00:00,98,46.04,8.59,0.07,83,9.94,0,0
2025-03-10,13:00:00,95,45.5,4.74,0.11,85,9.94,0,0
2025-03-10,14:00:00,84,47.12,5.1,0.09,83,9.94,0,0
2025-03-10,15:00:00,79,47.12,5.95,0.0,79,9.94,0,0
2025-03-10,16:00:00,90,47.3,2.75,0.02,81,9.94,0,0
2025-03-10,17:00:00,90,47.3,6.53,0.16,82,6.21,0,0
2025-03-10,18:00:00,87,44.42,3.42,0.07,89,9.94,0,0
2025-03-10,19:00:00,92,44.24,1.79,0.08,92,6.21,0,0
2025-03-10,20:00:00,70,43.88,3.36,0.0,94,9.94,0,0
2025-03-10,21:00:00,80,44.24,4.81,0.01,93,9.94,0,0
2025-03-10,22:00:00,46,44.78,5.97,0.0,91,9.94,0,0
2025-03-10,23:00:00,91,44.96,8.97,0.0,91,9.94,0,0
2025-03-11,0:00:00,49,44.6,4.81,0.0,89,9.94,0,0
2025-03-11,1:00:00,66,44.6,7.72,0.0,90,9.94,0,0
2025-03-11,2:00:00,28,43.34,4.88,0.0,91,9.94,0,0
2025-03-11,3:00:00,50,43.34,6.46,0.0,90,9.94,0,0
2025-03-11,4:00:00,71,42.08,3.96,0.0,91,9.94,0,0
2025-03-11,5:00:00,67,42.08,1.16,0.0,93,9.94,0,0
2025-03-11,6:00:00,34,41.18,1.01,0.0,94,9.94,0,0
2025-03-11,7:00:00,37,41.0,1.57,0.0,94,9.94,0,0
2025-03-11,8:00:00,47,41.36,2.21,0.0,93,9.94,0,0
2025-03-11,9:00:00,80,42.26,2.19,0.0,91,9.94,0,0
2025-03-11,10:00:00,77,45.14,0.6,0.0,83,9.94,0,0
2025-03-11,11:00:00,82,46.04,3.24,0.0,80,9.94,0,0
2025-03-11,12:00:00,71,47.48,4.23,0.0,76,9.94,0,0
2025-03-11,13:00:00,86,49.28,3.06,0.0,71,9.94,0,0
2025-03-11,14:00:00,80,49.64,2.53,0.03,72,9.94,0,0
2025-03-11,15:00:00,78,49.82,6.67,0.1,72,6.21,0,0
2025-03-11,16:00:00,88,49.28,5.7,0.07,76,9.94,0,0
2025-03-11,17:00:00,86,48.02,5.68,0.15,80,6.21,0,0
2025-03-11,18:00:00,83,46.94,6.15,0.07,84,9.94,0,0
2025-03-11,19:00:00,86,45.32,2.77,0.07,89,6.21,0,0
2025-03-11,20:00:00,81,45.14,3.36,0.06,90,9.94,0,0
2025-03-11,21:00:00,73,44.6,2.35,0.0,92,6.21,0,0
2025-03-11,22:00:00,64,44.24,0.43,0.01,91,9.94,0,0
2025-03-11,23:00:00,86,44.96,4.99,0.0,89,6.21,0,0
2025-03-12,0:00:00,62,44.96,7.85,0.0,89,6.21,0,0
2025-03-12,1:00:00,39,45.14,4.83,0.0,90,6.21,0,0
2025-03-12,2:00:00,12,44.78,9.19,0.09,92,9.94,0,0
2025-03-12,3:00:00,87,44.24,7.63,0.01,92,9.94,0,0
2025-03-12,4:00:00,40,44.06,3.56,0.01,95,9.94,0,0
2025-03-12,5:00:00,92,44.24,13.42,0.1,91,6.21,0,0
2025-03-12,6:00:00,100,44.42,4.5,0.1,92,9.94,0,0
2025-03-12,7:00:00,100,43.52,5.55,0.0,93,9.94,0,0
2025-03-12,8:00:00,41,43.52,6.35,0.24,94,6.21,0,0
2025-03-12,9:00:00,100,43.88,7.45,0.0,92,9.94,0,0
2025-03-12,10:00:00,91,44.6,9.35,0.0,87,9.94,0,0
2025-03-12,11:00:00,92,46.04,9.31,0.0,83,9.94,0,0
2025-03-12,12:00:00,78,45.32,3.02,0.0,85,9.94,0,0
2025-03-12,13:00:00,79,47.48,8.99,0.0,75,9.94,0,0
2025-03-12,14:00:00,76,48.02,12.44,0.0,73,9.94,0,0
2025-03-12,15:00:00,77,48.92,7.67,0.0,70,9.94,0,0
2025-03-12,16:00:00,50,47.84,3.0,0.0,75,9.94,0,0
2025-03-12,17:00:00,83,47.12,1.77,0.03,78,9.94,0,0
2025-03-12,18:00:00,100,44.6,3.6,0.01,83,9.94,0,0
2025-03-12,19:00:00,77,43.34,3.36,0.02,88,9.94,0,0
2025-03-12,20:00:00,80,41.9,1.03,0.09,91,9.94,0,0
2025-03-12,21:00:00,58,41.0,0.22,0.0,93,9.94,0,0
2025-03-12,22:00:00,61,40.64,2.13,0.01,93,9.94,0,0
2025-03-12,23:00:00,83,40.82,1.41,0.0,94,9.94,0,0
2025-03-13,0:00:00,97,40.46,3.36,0.0,92,9.94,0,0
2025-03-13,1:00:00,80,40.46,3.6,0.0,91,9.94,0,0
2025-03-13,2:00:00,41,39.92,1.52,0.0,92,9.94,0,0
2025-03-13,3:00:00,80,39.2,2.15,0.0,95,9.94,0,0
2025-03-13,4:00:00,47,39.2,1.81,0.0,92,9.94,0,0
2025-03-13,5:00:00,100,39.92,2.73,0.02,93,9.94,0,0
2025-03-13,6:00:00,82,39.38,1.74,0.0,93,9.94,0,0
2025-03-13,7:00:00,100,39.56,2.73,0.0,94,9.94,0,0
2025-03-13,8:00:00,92,39.92,1.83,0.0,92,9.94,0,0
2025-03-13,9:00:00,98,40.28,1.43,0.0,91,9.94,0,0
2025-03-13,10:00:00,51,41.9,2.71,0.0,86,9.94,0,0
2025-03-13,11:00:00,77,42.44,2.19,0.0,87,9.94,0,0
2025-03-13,12:00:00,38,45.5,0.96,0.0,77,9.94,0,0
2025-03-13,13:00:00,58,46.58,2.21,0.0,75,9.94,0,0
2025-03-13,14:00:00,53,49.1,2.64,0.0,70,9.94,0,0
2025-03-13,15:00:00,38,49.46,1.54,0.0,65,9.94,0,0
2025-03-13,16:00:00,86,51.44,2.33,0.0,59,9.94,0,0
2025-03-13,17:00:00,76,50.18,2.57,0.0,58,9.94,0,0
2025-03-13,18:00:00,57,50.0,2.13,0.0,59,9.94,0,0
2025-03-13,19:00:00,69,47.84,2.04,0.0,67,9.94,0,0
2025-03-13,20:00:00,37,45.14,2.08,0.0,71,9.94,0,0
2025-03-13,21:00:00,60,42.8,1.57,0.0,79,9.94,0,0
2025-03-13,22:00:00,39,41.9,2.01,0.0,80,9.94,0,0
2025-03-13,23:00:00,61,40.64,1.25,0.0,80,9.94,0,0
2025-03-14,0:00:00,29,39.2,1.12,0.0,85,9.94,0,0
2025-03-14,1:00:00,21,38.66,1.3,0.0,83,9.94,0,0
2025-03-14,2:00:00,10,37.04,1.23,0.0,87,9.94,0,0
2025-03-14,3:00:00,29,35.96,0.76,0.0,89,9.94,0,0
2025-03-14,4:00:00,43,35.42,0.58,0.0,92,9.94,0,0
2025-03-14,5:00:00,58,34.7,2.35,0.0,90,9.94,0,0
2025-03-14,6:00:00,54,34.52,0.96,0.0,89,9.94,0,0
2025-03-14,7:00:00,45,33.8,0.92,0.0,91,9.94,0,0
2025-03-14,8:00:00,40,33.8,1.86,0.0,92,9.94,0,0
2025-03-14,9:00:00,37,36.86,1.07,0.0,90,9.94,0,0
2025-03-14,10:00:00,15,41.54,1.34,0.0,81,9.94,0,0
2025-03-14,11:00:00,6,43.88,1.41,0.0,75,9.94,0,0
2025-03-14,12:00:00,12,48.56,2.53,0.0,69,9.94,0,0
2025-03-14,13:00:00,6,50.0,3.76,0.0,68,9.94,0,0
2025-03-14,14:00:00,0,52.88,4.34,0.0,57,9.94,0,0
2025-03-14,15:00:00,26,53.06,1.01,0.0,60,9.94,0,0
2025-03-14,16:00:00,0,54.86,2.57,0.0,56,9.94,0,0
2025-03-14,17:00:00,0,54.68,3.78,0.0,55,9.94,0,0
2025-03-14,18:00:00,0,52.88,3.15,0.0,62,9.94,0,0
2025-03-14,19:00:00,15,50.54,2.57,0.0,67,9.94,0,0
2025-03-14,20:00:00,0,46.4,1.25,0.0,80,9.94,0,0
2025-03-14,21:00:00,0,45.5,2.06,0.0,83,9.94,0,0
2025-03-14,22:00:00,38,43.88,1.12,0.0,84,9.94,0,0
2025-03-14,23:00:00,26,42.98,1.7,0.0,84,9.94,0,0
2025-03-15,0:00:00,27,41.9,0.22,0.0,88,9.94,0,0
2025-03-15,1:00:00,10,41.0,0.45,0.0,91,9.94,0,0
2025-03-15,2:00:00,63,40.46,0.02,0.0,88,9.94,0,0
2025-03-15,3:00:00,74,39.56,4.47,0.0,88,9.94,0,0
2025-03-15,4:00:00,72,39.38,4.47,0.0,90,9.94,0,0
2025-03-15,5:00:00,83,38.84,1.83,0.0,94,9.94,0,0
2025-03-15,6:00:00,40,38.48,2.37,0.0,94,9.94,0,0
2025-03-15,7:00:00,26,39.56,1.74,0.0,92,9.94,0,0
2025-03-15,8:00:00,50,38.48,1.63,0.0,93,9.94,0,0
2025-03-15,9:00:00,100,41.72,2.15,0.0,94,9.94,0,0
2025-03-15,10:00:00,38,47.84,1.81,0.0,80,9.94,0,0
2025-03-15,11:00:00,33,49.64,2.3,0.0,79,9.94,0,0
2025-03-15,12:00:00,3,52.88,4.23,0.0,74,9.94,0,0
2025-03-15,13:00:00,0,56.48,3.22,0.0,66,9.94,0,0
2025-03-15,14:00:00,0,57.74,4.21,0.0,63,9.94,0,0
2025-03-15,15:00:00,0,59.18,4.63,0.0,62,9.94,0,0
2025-03-15,16:00:00,19,60.08,6.31,0.0,59,9.94,0,0
2025-03-15,17:00:00,8,59.72,5.88,0.0,59,9.94,0,0
2025-03-15,18:00:00,7,58.82,3.76,0.0,59,9.94,0,0
2025-03-15,19:00:00,0,55.4,2.46,0.0,68,9.94,0,0
2025-03-15,20:00:00,10,51.98,2.21,0.0,73,9.94,0,0
2025-03-15,21:00:00,0,50.0,0.56,0.0,77,9.94,0,0
2025-03-15,22:00:00,8,48.56,1.03,0.0,83,9.94,0,0
2025-03-15,23:00:00,0,46.76,0.43,0.0,85,9.94,0,0
2025-03-16,0:00:00,0,45.68,3.58,0.0,84,9.94,0,0
2025-03-16,1:00:00,0,44.78,4.32,0.0,85,9.94,0,0
2025-03-16,2:00:00,0,43.34,1.19,0.0,89,9.94,0,0
2025-03-16,3:00:00,0,42.62,0.76,0.0,90,9.94,0,0
2025-03-16,4:00:00,19,42.26,3.58,0.0,90,9.94,0,0
2025-03-16,5:00:00,5,42.08,3.91,0.0,91,9.94,0,0
2025-03-16,6:00:00,10,40.64,2.86,0.0,93,9.94,0,0
2025-03-16,7:00:00,49,40.82,1.83,0.0,92,9.94,0,0
2025-03-16,8:00:00,46,39.92,1.57,0.0,95,9.94,0,0
2025-03-16,9:00:00,30,44.24,1.03,0.0,90,9.94,0,0
2025-03-16,10:00:00,8,48.56,2.28,0.0,84,9.94,0,0
2025-03-16,11:00:00,7,55.4,1.34,0.0,71,9.94,0,0
2025-03-16,12:00:00,8,60.44,1.14,0.0,59,9.94,0,0
2025-03-16,13:00:00,5,63.68,1.59,0.0,57,9.94,0,0
2025-03-16,14:00:00,4,66.56,2.44,0.0,55,9.94,0,0
2025-03-16,15:00:00,2,71.6,0.11,0.0,40,9.94,0,0
2025-03-16,16:00:00,4,73.4,0.94,0.0,36,9.94,0,0
2025-03-16,17:00:00,3,74.66,1.77,0.0,32,9.94,0,0
2025-03-16,18:00:00,3,73.22,1.16,0.0,35,9.94,0,0
2025-03-16,19:00:00,0,70.34,2.44,0.0,36,9.94,0,0
2025-03-16,20:00:00,9,63.86,0.89,0.0,44,9.94,0,0
2025-03-16,21:00:00,32,61.34,1.54,0.0,49,9.94,0,0
2025-03-16,22:00:00,25,57.92,2.68,0.0,59,9.94,0,0
2025-03-16,23:00:00,28,56.12,0.47,0.0,60,9.94,0,0
2025-03-17,0:00:00,26,54.32,4.47,0.0,62,9.94,0,0
2025-03-17,1:00:00,25,52.88,4.47,0.0,62,9.94,0,0
2025-03-17,2:00:00,28,51.26,4.47,0.0,67,9.94,0,0
2025-03-17,3:00:00,19,49.46,0.27,0.0,79,9.94,0,0
2025-03-17,4:00:00,15,47.84,4.47,0.0,78,9.94,0,0
2025-03-17,5:00:00,3,46.22,3.58,0.0,80,9.94,0,0
2025-03-17,6:00:00,0,45.32,3.58,0.0,83,9.94,0,0
2025-03-17,7:00:00,0,44.24,0.29,0.0,85,9.94,0,0
2025-03-17,8:00:00,12,43.52,1.39,0.0,88,9.94,0,0
2025-03-17,9:00:00,0,46.58,1.83,0.0,86,9.94,0,0
2025-03-17,10:00:00,3,54.5,2.06,0.0,65,9.94,0,0
2025-03-17,11:00:00,0,57.56,2.3,0.0,56,9.94,0,0
2025-03-17,12:00:00,0,63.5,1.92,0.0,43,9.94,0,0
2025-03-17,13:00:00,0,64.58,3.47,0.0,42,9.94,0,0
2025-03-17,14:00:00,0,68.72,0.56,0.0,38,9.94,0,0
2025-03-17,15:00:00,0,70.16,0.27,0.0,39,9.94,0,0
2025-03-17,16:00:00,1,70.88,3.0,0.0,33,9.94,0,0
2025-03-17,17:00:00,4,69.98,4.25,0.0,34,9.94,0,0
2025-03-17,18:00:00,4,67.28,3.22,0.0,41,9.94,0,0
2025-03-17,19:00:00,3,64.58,2.53,0.0,46,9.94,0,0
2025-03-17,20:00:00,1,58.82,2.06,0.0,59,9.94,0,0
2025-03-17,21:00:00,2,56.66,1.5,0.0,56,9.94,0,0
2025-03-17,22:00:00,0,53.6,2.57,0.0,60,9.94,0,0
2025-03-17,23:00:00,6,51.44,0.81,0.0,66,9.94,0,0
2025-03-18,0:00:00,10,49.46,2.68,0.0,74,9.94,0,0
2025-03-18,1:00:00,11,47.84,0.43,0.0,80,9.94,0,0
2025-03-18,2:00:00,29,46.22,0.78,0.0,83,9.94,0,0
2025-03-18,3:00:00,43,44.96,1.68,0.0,84,9.94,0,0
2025-03-18,4:00:00,32,43.7,1.32,0.0,89,9.94,0,0
2025-03-18,5:00:00,40,42.98,3.74,0.0,91,9.94,0,0
2025-03-18,6:00:00,56,42.26,1.39,0.0,92,9.94,0,0
2025-03-18,7:00:00,78,41.9,1.25,0.0,96,9.94,0,0
2025-03-18,8:00:00,80,41.9,2.35,0.0,96,9.94,0,0
2025-03-18,9:00:00,55,45.68,2.8,0.0,95,9.94,0,0
2025-03-18,10:00:00,55,51.62,2.62,0.0,76,9.94,0,0
2025-03-18,11:00:00,14,55.04,3.6,0.0,72,9.94,0,0
2025-03-18,12:00:00,5,60.44,2.93,0.0,52,9.94,0,0
2025-03-18,13:00:00,5,62.06,2.98,0.0,52,9.94,0,0
2025-03-18,14:00:00,0,65.3,2.75,0.0,47,9.94,0,0
2025-03-18,15:00:00,0,66.74,1.25,0.0,45,9.94,0,0
2025-03-18,16:00:00,0,68.18,1.92,0.0,44,9.94,0,0
2025-03-18,17:00:00,0,67.1,3.0,0.0,46,9.94,0,0
2025-03-18,18:00:00,2,64.94,3.91,0.0,52,9.94,0,0
2025-03-18,19:00:00,0,62.24,2.53,0.0,58,9.94,0,0
2025-03-18,20:00:00,31,57.2,0.63,0.0,66,9.94,0,0
2025-03-18,21:00:00,44,55.04,1.07,0.0,72,9.94,0,0
2025-03-18,22:00:00,57,51.98,0.2,0.0,78,9.94,0,0
2025-03-18,23:00:00,60,49.64,0.38,0.0,78,9.94,0,0
2025-03-19,0:00:00,50,48.02,2.19,0.0,79,9.94,0,0
2025-03-19,1:00:00,29,46.94,1.16,0.0,79,9.94,0,0
2025-03-19,2:00:00,37,45.32,2.21,0.0,83,9.94,0,0
2025-03-19,3:00:00,32,44.42,0.11,0.0,86,9.94,0,0
2025-03-19,4:00:00,33,42.98,1.19,0.0,87,9.94,0,0
2025-03-19,5:00:00,10,41.9,1.97,0.0,89,9.94,0,0
2025-03-19,6:00:00,48,41.54,2.39,0.0,92,9.94,0,0
2025-03-19,7:00:00,35,40.82,1.39,0.0,94,9.94,0,0
2025-03-19,8:00:00,54,40.64,1.41,0.0,95,9.94,0,0
2025-03-19,9:00:00,40,43.7,1.36,0.0,92,9.94,0,0
2025-03-19,10:00:00,17,49.1,1.52,0.0,76,9.94,0,0
2025-03-19,11:00:00,6,55.22,0.98,0.0,61,9.94,0,0
2025-03-19,12:00:00,11,58.1,3.18,0.0,63,9.94,0,0
2025-03-19,13:00:00,12,60.98,3.89,0.0,55,9.94,0,0
2025-03-19,14:00:00,14,63.68,3.74,0.0,51,9.94,0,0
2025-03-19,15:00:00,0,64.94,4.27,0.0,48,9.94,0,0
2025-03-19,16:00:00,0,64.94,4.63,0.0,46,9.94,0,0
2025-03-19,17:00:00,0,65.48,3.62,0.0,45,9.94,0,0
2025-03-19,18:00:00,0,64.4,2.75,0.0,45,9.94,0,0
2025-03-19,19:00:00,0,62.6,4.12,0.0,54,9.94,0,0
2025-03-19,20:00:00,0,57.92,4.36,0.0,68,9.94,0,0
2025-03-19,21:00:00,4,51.8,4.54,0.0,79,9.94,0,0
2025-03-19,22:00:00,9,49.1,4.3,0.0,82,9.94,0,0
2025-03-19,23:00:00,28,47.12,4.0,0.0,86,9.94,0,0
2025-03-20,0:00:00,62,45.86,5.32,0.0,90,9.94,1,0
2025-03-20,1:00:00,25,45.32,3.56,0.0,90,9.94,1,0
2025-03-20,2:00:00,89,45.68,3.11,0.0,89,9.94,1,0
2025-03-20,3:00:00,100,46.22,4.0,0.0,88,9.94,1,0
2025-03-20,4:00:00,100,46.4,2.39,0.0,85,9.94,1,0
2025-03-20,5:00:00,84,46.04,4.14,0.0,84,9.94,1,0
2025-03-20,6:00:00,82,46.22,2.75,0.0,86,9.94,1,0
2025-03-20,7:00:00,65,45.68,1.66,0.0,85,9.94,1,0
2025-03-20,8:00:00,66,45.86,3.62,0.0,84,9.94,1,0
2025-03-20,9:00:00,93,46.22,4.47,0.0,83,9.94,1,0
2025-03-20,10:00:00,91,46.22,3.6,0.0,83,9.94,1,0
2025-03-20,11:00:00,85,47.3,2.44,0.0,81,9.94,1,0
2025-03-20,12:00:00,100,48.02,4.21,0.0,79,9.94,1,0
2025-03-20,13:00:00,73,49.82,2.89,0.0,75,9.94,1,0
2025-03-20,14:00:00,73,50.9,3.27,0.0,72,9.94,1,0
2025-03-20,15:00:00,70,51.26,2.48,0.0,72,9.94,1,0
2025-03-20,16:00:00,78,51.08,2.08,0.0,71,9.94,1,0
2025-03-20,17:00:00,86,51.62,2.28,0.0,69,9.94,1,0
2025-03-20,18:00:00,88,51.62,3.85,0.0,64,9.94,1,0
2025-03-20,19:00:00,85,50.0,3.09,0.0,72,9.94,1,0
2025-03-20,20:00:00,83,48.92,1.68,0.0,78,9.94,1,0
2025-03-20,21:00:00,83,48.2,0.94,0.0,80,9.94,1,0
2025-03-20,22:00:00,83,47.66,5.37,0.01,83,9.94,1,0
2025-03-20,23:00:00,75,46.94,0.51,0.03,87,9.94,1,0
2025-03-21,0:00:00,78,46.76,1.05,0.03,93,9.94,1,0
2025-03-21,1:00:00,76,46.22,1.01,0.1,94,6.21,1,0
2025-03-21,2:00:00,94,46.76,2.35,0.0,92,9.94,1,0
2025-03-21,3:00:00,90,46.4,2.73,0.0,93,9.94,1,0
2025-03-21,4:00:00,100,46.4,0.98,0.0,94,9.94,1,0
2025-03-21,5:00:00,90,45.86,1.43,0.0,95,9.94,1,0
2025-03-21,6:00:00,90,46.04,2.73,0.0,94,9.94,1,0
